Record ID,Agency Code,Agency Name,Agency Type,City,State,Year,Month,Incident,Crime Type,Crime Solved,Victim Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
244451,CA01921,Duarte,Municipal Police,Los Angeles,California,1992,December,1,Murder or Manslaughter,No,Male,29,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
63825,TXSPD00,San Antonio,Municipal Police,Bexar,Texas,1982,September,10,Murder or Manslaughter,Yes,Male,38,White,Hispanic,Male,35,White,Hispanic,Acquaintance,Knife,0,0,FBI
224539,CA03900,San Joaquin,Sheriff,San Joaquin,California,1991,December,1,Murder or Manslaughter,No,Female,31,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
279625,MOSPD00,St. Louis,Municipal Police,St. Louis city,Missouri,1993,March,11,Murder or Manslaughter,Yes,Female,38,Black,Unknown,Male,19,Black,Unknown,Stranger,Handgun,0,2,FBI
433326,AR06002,Little Rock,Municipal Police,Pulaski,Arkansas,2002,May,15,Murder or Manslaughter,No,Male,46,White,Unknown,Unknown,0,Black,Unknown,Unknown,Firearm,0,1,FBI
243656,CA00109,Oakland,Municipal Police,Alameda,California,1992,September,7,Murder or Manslaughter,No,Male,32,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
355241,CA00400,Butte,Sheriff,Butte,California,1997,August,1,Murder or Manslaughter,Yes,Male,20,White,Not Hispanic,Male,0,White,Not Hispanic,Unknown,Knife,0,0,FBI
242042,WASPD00,Seattle,Municipal Police,King,Washington,1991,July,3,Murder or Manslaughter,Yes,Female,16,Black,Unknown,Male,37,Black,Unknown,Acquaintance,Knife,0,0,FBI
481776,WIMPD00,Milwaukee,Municipal Police,Milwaukee,Wisconsin,2004,May,1,Murder or Manslaughter,Yes,Female,19,Black,Unknown,Male,17,Black,Unknown,Stranger,Firearm,0,0,FBI
89566,FL02900,Hillsborough,Sheriff,Hillsborough,Florida,1984,March,2,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,42,White,Unknown,Acquaintance,Shotgun,0,0,FBI
430913,TX10115,Pasadena,Municipal Police,Harris,Texas,2001,July,1,Murder or Manslaughter,No,Male,36,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
606462,OK01402,Norman,Municipal Police,Cleveland,Oklahoma,2013,December,1,Murder or Manslaughter,Yes,Male,0,Black,Not Hispanic,Male,22,Black,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
588307,NB07301,Mccook,Municipal Police,Red Willow,Nebraska,2011,January,1,Murder or Manslaughter,Yes,Female,14,White,Unknown,Male,18,White,Unknown,Acquaintance,Knife,0,0,FBI
177903,VA11700,Norfolk,Municipal Police,Norfolk,Virginia,1988,March,2,Murder or Manslaughter,Yes,Male,58,Black,Unknown,Female,31,Black,Unknown,Boyfriend,Knife,0,0,FBI
48418,CT00015,Bridgeport,Municipal Police,Fairfield,Connecticut,1982,April,1,Murder or Manslaughter,No,Male,26,White,Unknown,Unknown,0,Unknown,Unknown,Stranger,Firearm,0,1,FBI
545385,PA02502,Erie,Municipal Police,Erie,Pennsylvania,2008,July,2,Murder or Manslaughter,No,Male,55,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
200682,CA01941,Long Beach,Municipal Police,Los Angeles,California,1990,June,4,Murder or Manslaughter,No,Male,19,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
171798,NY03030,New York,Municipal Police,New York,New York,1988,April,119,Murder or Manslaughter,No,Male,23,Black,Unknown,Unknown,0,Unknown,Unknown,Acquaintance,Handgun,0,0,FBI
28514,FL01602,Jacksonville,Municipal Police,Duval,Florida,1981,September,1,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,35,White,Not Hispanic,Friend,Handgun,0,0,FBI
